,id,log_price,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,description,first_review,host_has_profile_pic,host_identity_verified,host_response_rate,host_since,instant_bookable,last_review,name,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds,Accessible,Air conditioning,BBQ grill,Baby friendly,Changing table,Bath towel,Bathtub,Beachfront,Breakfast,Coffee maker,Dishwasher,Doorman,Elevator,Extra pillows and blankets,Family/kid friendly,Firm mattress,First aid kit,Free parking,Game console,Garden or backyard,Gym,Heating,Hot tub,Indoor fireplace,Internet,Iron,Keypad,Kitchen,Laptop friendly workspace,Lock on bedroom door,Long term stays allowed,Pool,Private bathroom,Private entrance,Private living room,Refrigerator,Smoking allowed,Stove,Suitable for events,TV
108,15282612,5.521460917862246,Apartment,Entire home/apt,2,1.0,Real Bed,flexible,True,NYC,"Stunning one bedroom apartment in the heart of Manhattan's Financial District in Lower Manhattan. Steps from WTC, Wall Street, Historic Seaport and many amazing shopping/dining options and public transport. Everything you need for an amazing NYC stay",,t,t,,2010-07-18,f,,Fabulous FiDi home away from home,0,,10038,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
109,235281,5.293304824724492,Apartment,Entire home/apt,9,2.0,Real Bed,strict,True,Chicago,"This place was FULLY remodeled in 2016 for one purpose - to host AirBnb guests like yourself!  It is designed with you in mind!  We don't just rent our place out when it's convenient.  This is our business.  Let us prove it to you! We know Chicago and we know what you want!  Location was the #1 factor in our decision to purchase this property  so that we could provide our guests the best experience possible! The space is BRAND NEW (April 2016).  We knocked down and redesigned the kitchen with granite counter tops, stainless steel appliances, brand new cookware, dishes, silverware etc.  We also gut rehabbed both bathrooms, installing high end granite and tile surround in the tub/showers.  We left nothing un-turned. BRAND NEW beds and mattress's (and of course linens) BRAND NEW leather couches (pull out queen size sofa sleeper), kitchen table, TV etc.  You name it, it's new! SLEEPING ACCOMMODATIONS: BEDROOM 1 - 2 Queen Beds BEDROOM 2 - 2 Queen Beds Living Room  - 1 Couch We have a full t",2016-06-10,t,t,100%,2015-12-13,f,2017-04-16,5 QUEEN BEDS / 2 FULL BATHS / SLEEPS 10! Suite 2/3,10,96.0,60614,2.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
110,9335247,4.0943445622221,Apartment,Private room,2,1.0,Real Bed,strict,True,NYC,"Private bedroom with full size bed for one! Cozy bedroom big enough for two with large closet. Plenty of storage. Quiet space with large kitchen and living room. Full access bedroom space, kitchen, bathroom and roof.  Feel free to read a book on the roof or catch a tan.  Just overall be respectful. I will be available via call/text. I will also leave a list of recommendations to local restaurants and bars. Feel free to call anytime. Several restaurants and bars located on lewis ave, which is a block away.  Craft beer/wine bars. Enjoy French cuisine on Bedford ave or authentic italian on lewis. Minutes away from the A/C subway line.  B26 bus route directly in front apartment. (Minutes from downtown) Walking distance to J/Z subway line.  Taxi services minutes away. Several restaurants and bars located on lewis ave, which is a block away.  Craft beer/wine bars. Enjoy French cuisine on Bedford ave or authentic Itilian on lewis.",2016-04-23,t,t,100%,2014-07-29,f,2017-08-22,Bedroom in spacious apartment,5,85.0,11233,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
111,15792652,4.174387269895637,Apartment,Private room,1,2.0,Real Bed,strict,True,NYC,"This East Village abode is a 4-bedroom 2-bath apartment which has an open room for your stay in New York! You would be sharing the space with three girls (24-26 years old), all working or studying. The apartment is the perfect layout for 4 people to live comfortably, with personal space and privacy but also a cozy, communal living space. The East Village is famous for its lively atmosphere, with a vibrant environment and every kind of food you can imagine! There is authentic Italian pizza at Luzzo's down the street, and amazing Thai, Indian and Mexican food all within walking distance. St. Mark's place is super close and has everything from karaoke and tattoo parlors to frozen yoghurt. Also - Sunday Brunch is a tradition in New York, and there are many amazing places nearby, especially in Alphabet City which is 2 avenues East of the apartment.  The shopping in the East Village is incredible - you can find everything from high end boutiques on 9th street to consignment and vintage store",,t,t,,2014-12-04,f,,Cute East Village Room for 1,0,,10003,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
112,4666794,3.80666248977032,Apartment,Entire home/apt,2,1.0,Real Bed,moderate,True,LA,"Cute studio on Franklin Avenue in Los Angeles. Walking distance to restaurants, bars, coffee shops, and a grocery store. Located in hollywood and a short drive from Griffith park, Los Feliz, Weho, Silverlake, Echo Park and downtown. The apartment has a mini fridge and small stovetop, espresso machine, microwave and toaster oven. The building is very safe and secure. Great for a couple of friends on vacation to explore LA.",,t,f,100%,2016-09-06,t,,Cute studio in Hollywood,0,,90028,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
113,20632389,4.976733742420574,Apartment,Entire home/apt,3,1.0,Real Bed,strict,True,SF,"Great Bedroom and Livingroom in one of the best up and coming neighborhoods in the Mission !  On a quiet street but within a block or two of some of San Francisco's hottest restaurants and bars. Transportation is also just a block away. THE ROOM: A Large (144 sq ft) room for up to 2 people, includes a full bed, closet, dresser, desk and front-facing windows that fill the room with sunlight from the early afternoon on. Its a pretty quiet street without a lot of noise day or night. THE LIVING ROOM: The living room has two couches ( one folds down for sleeping), a loveseat  and a chair. There is a large screen TV with dvd player.  THE APARTMENT: A spacious 3 bedroom, 2 bathroom apartment on the second floor, consisting of the bedroom and living room listed here which are located in the front of the building and a private bathroom off the kitchen. My room and study are in the rear of the building. Guests have full use of the kitchen, bathroom and living room (which has both a fold down fut",2013-09-11,t,t,90%,2012-05-24,f,2016-02-12,Sun-Filled Apartment in  Mission !,16,94.0,94110,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
114,20979364,3.912023005428147,House,Private room,1,1.0,Real Bed,strict,True,DC,"Spacious room in our countries capitol! Twin size bed with a comfortable mattress. Perfect for any minimalist-- simple and aesthetically pleasing furniture, cabinets, closet, etc. The bedroom is private, but I host other travelers in the house. This is a safe and comfortable space with very lovely guests. Guest may use any entrance and exit they wish. I am always available for guest concerns or questions. The neighborhood is lovely, all travelers are pleased with the surrounding area. Easy access to public transit, uber, taxis, and lyft. Please be respectful of other guests. Treat others as you'd like to be treated.",2016-03-16,t,t,100%,2010-05-21,f,2016-04-05,Spacious Private Room in D.C.,3,100.0,20002,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,4588783,4.174387269895637,Apartment,Private room,2,1.0,Real Bed,strict,False,NYC,"We are at Brooklyn, to MTA Subway just 10min, to lundry 5min, to chinese style restaurant and chinese style supermarket 5min, new house 1year old, clean and bright room, please contact us for more information, Thank you and have nice trip.",2017-08-23,,,,,f,2017-09-20,Brooklyn travel house #2,7,94.0,11219,1.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0
116,8336708,4.060443010546419,House,Private room,2,1.0,Real Bed,flexible,False,LA,民宿之家 接受试住~ 提供 接送机服务~ 可包餐 也可以DIY   地理位置在罗兰岗半山富人区 离超市2分钟 幼儿园3分钟 24小时安保 安全 生活方便  99大华超市 target  168超市。幼儿园近,2017-03-28,t,f,50%,2017-01-09,t,2017-03-28,米娜民宿  ～ 温馨 舒适～ 适合夫妻旅游或带孩子家庭,1,100.0,91748,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
117,16802965,4.90527477843843,Apartment,Entire home/apt,2,1.0,Real Bed,strict,True,NYC,"Quiet 1 room suite located in the heart of New York City amongst some of the best restaurants, bars, arts/culture, parks and tons more! Pleasant experience equipped with amenities for a comfy stay. Just a couple steps from all transportation and convenient shopping offering the ideal location for an exciting NY experience. *Elevator  *Laundry in Lobby (pay per use) *All cooking Utensils provided (+Electric Griddle) *Dishwasher * Large Cooling Fans & AC (central heating during winters) *Linens provided  *Towels & Washcloths (PLEASE DO NOT TAKE THEM HOME) *Hair Dryer * Iron *Small hair flat iron *32"" tv with cable *High Speed WiFi connection  *Take Out Menus & Community Attractions Listing Provided Guests also have access to the courtyard for relaxation purposes 8am-8pm ( Benches & Garden) No loud Noise!! Available by phone 24/7 to assist and answer any questions please feel free to contact any time. Location is conveniently seconds from museums, hair salons, nail salons, supermarkets, b",2016-05-05,t,t,100%,2014-06-24,f,2017-09-03,"COZY, Neat treat in the City!",38,88.0,10029.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
118,14228669,4.653960350157523,Apartment,Entire home/apt,2,1.0,Real Bed,flexible,False,NYC,"1 Bedroom on the Upper West Side - short walk to Central Park or Riverside Park, tons of restaurants, Grant's Tomb, Cathedral of St. John the Divine, Columbia University, Harlem. Off the 1, B, and C trains, easy access to transfers, also a quick busride to the famous Museum Mile. Perfect for anybody wanting to visit a great Manhattan neighborhood. Comes with a queen bed that can fit two, and a futon couch that can fit one. Good for couples, or for families with one child.",2017-06-29,t,f,100%,2015-12-02,t,2017-10-01,1 Bedroom Apartment on the Upper West Side,14,89.0,10025,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
119,7316104,4.48863636973214,Apartment,Private room,1,1.0,Real Bed,strict,True,NYC,"Bright, clean and minimalistic private room in Greenpoint in a 2BR apartment. The room has great light throughout the entire day and is facing the property's garden. The apartment has a common area with an open kitchen, dining table and couch. The shower consists of a small tub with shower head. There is WIFI in all rooms. You have access to the room facing the backyard, the common area and the bathroom. There are a lot of cute bars, great restaurants and shops in the neighbourhood as well as fantastic bakeries, coffee shops and good grocery shopping. The neighbourhood is safe and quiet, within walking distance of small park areas, such as McGoldick and amazing McKarren Park. Also, Williamsburg is close to Greenpoint and it's a nice walk to get to a much-talked neighbourhood. The apartment is located 6 minutes away from the nearest subway station, which is the Greenpoint Ave stop on the G train line. There is also access to the  7, A, E and M trains to Manhattan (be in Manhattan in 5 m",2016-02-15,t,f,100%,2015-12-10,f,2016-08-17,Beautiful private room!,7,93.0,11222,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
120,25827,5.634789603169249,House,Entire home/apt,8,2.0,Real Bed,flexible,True,LA,"This large historic home is perfect for your summer vacation! 25 minutes from the beach, large backyard for partiesBlocks from The York, Cafe De Leche, The Hermosillo, Sonny's Hideaway, and The Highland Cafe, one block from a park, Town Pizza, shopping. My place is good for couples, solo adventurers, business travelers, families (with kids), and big groups. We even have a crib, pack and play, and strollers for your use. This craftsman home is a Highland Park gem! It is close to shops and restaurants, one block from a park, and has a large backyard (double lot) which is uncommon in Highland Park. The backyard is a shared space and there is a small home in the back where the owners stay or sometimes can be rented out as well if the space is needed. Guests will have access to the large front home - 3 bedrooms, two baths, kitchen, dining room, living room, driveway, and backyard. There is a property manager in the back house. The garage and upstairs closet is restricted, owner use only. In",2016-08-09,t,f,100%,2010-07-30,f,2017-04-06,Historic Highland Park gem!,3,90.0,90042,3.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
121,7827907,5.783825182329737,House,Entire home/apt,4,2.0,Real Bed,flexible,True,SF,"Explore San Francisco from our turn-of-the-century 2 bed/2 bath Victorian home located just a block off of Noe Valley's amenity-rich commerce street, 24th St.  Spacious, well-appointed and eclectically decorated, you'll find it a restful sanctuary in which to recharge between outings.   San Francisco Short-Term Residential Rental Registration Number: STR-(PHONE NUMBER HIDDEN) Possession of a San Francisco Short-Term Rental Registration Certificate certifies that the registration certificate holder has agreed to comply with the terms of the San Francisco Short-Term Residential Rental ordinance (San Francisco Administrative Code Section 41A). This ordinance does not require an inspection of the unit by the City for potential building, housing, fire or other code violations. Our work and our space reflects our love of simplicity, functionality and beauty.  Your will find these qualities in the layout of the rooms, the furniture and the decor.  We both love to cook and our kitchen is a pla",2013-09-02,t,t,100%,2013-07-14,f,2017-07-30,Victorian /Modern Interior,9,100.0,94114,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,13900931,6.1092475827643655,Apartment,Entire home/apt,2,1.0,Real Bed,flexible,False,DC,"Sunny studio with beautiful view of Rock Creek Park and easy access to downtown. Quarter mile walk to the Redline Metro (Cleveland Park Station, 10-minute ride to downtown Washington), quick walk to restaurants, bars, and coffee (including Medium Rare, St. Arnold's Mussel Bar, Indique, Firehook Coffee, Rock Creek Park). In-building access to gym, laundry room, and common lounge including computer room. Queen bed, full kitchen, cable TV. Cozy and comfortable!",,t,f,,2012-08-27,f,,"Cozy NW studio, easy access to downtown",0,,20008,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
123,12068,4.31748811353631,Apartment,Private room,4,1.0,Real Bed,strict,False,NYC,"You are not just our guest, but you are a member of our extended family. Because when you're here you're right at home THIS IS A BROWNSTONE SHARE APARTMENT BUILDING With Three large Rooms Each Room can accommodate up to three people Located in Brooklyn on Bushwick Ave Near East Williamsburg Hardwood Floors Stainless Steel Appliances in Fully equipped Kitchen Gold Package Cable TV Like Show time and HBO And Other On Demand A/C unit / Wirless Internet  One Brand New Full size BedRoom Set with sheets, pillows and blankets and a Brand New  Full size Sofa Futon  Great Backyard Area With Patio Furniture and Barbecue Grill Charcoal Smoker  Three Minute Walk to the J train at Halsey Street--4 stops to Manhattan  Two minute walk to the B26 and the B52  Twenty minutes away from JFK and LaGuardia Airport Within close proximity to Lower East Side, Village, Union Square, 34th St, 42nd St, Lower Manhattan - WTC Site, Century 21, Prospect Park, Fort Greene Park, Williamsburg, Bushwick, Greenpoint, Br",2012-04-28,t,t,100%,2012-03-27,f,2017-08-13,BROWNSTONE TWO IN BROOKLYN in NYC,105,89.0,11221,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
